package,version,api,type,success,stdout
google-api-python-client,2.31.0,googleapiclient.errors.MediaUploadSizeError,class,True,OK
google-api-python-client,2.31.0,googleapiclient.model._abstract,function,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery._fix_up_method_description,function,True,OK
google-api-python-client,2.31.0,googleapiclient.http.HttpRequestMock,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery.key2param,function,True,OK
google-api-python-client,2.31.0,googleapiclient.__init__.NullHandler,class,True,OK
google-api-python-client,2.31.0,googleapiclient.channel.new_webhook_channel,function,True,OK
google-api-python-client,2.31.0,googleapiclient.errors.Error,class,True,OK
google-api-python-client,2.31.0,googleapiclient.channel.notification_from_headers,function,True,OK
google-api-python-client,2.31.0,googleapiclient.channel.Channel,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery.createMethod,function,True,OK
google-api-python-client,2.31.0,googleapiclient.model.JsonModel,class,True,OK
google-api-python-client,2.31.0,googleapiclient.channel.Notification,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery_cache.__init__.get_static_doc,function,True,OK
google-api-python-client,2.31.0,googleapiclient.http.MediaIoBaseDownload,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery_cache.file_cache._to_timestamp,function,False,FAIL: file_cache is unavailable when using oauth2client >= 4.0.0 or google-auth
google-api-python-client,2.31.0,googleapiclient.mimeparse.parse_mime_type,function,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery_cache.file_cache.Cache,class,False,FAIL: file_cache is unavailable when using oauth2client >= 4.0.0 or google-auth
google-api-python-client,2.31.0,googleapiclient.errors.UnknownApiNameOrVersion,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery._urljoin,function,True,OK
google-api-python-client,2.31.0,googleapiclient.http.tunnel_patch,function,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery.fix_method_name,function,True,OK
google-api-python-client,2.31.0,googleapiclient.errors.ResumableUploadError,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery._discovery_service_uri_options,function,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery.Resource,class,True,OK
google-api-python-client,2.31.0,googleapiclient.NullHandler,class,True,OK
google-api-python-client,2.31.0,googleapiclient.model.Model,class,True,OK
google-api-python-client,2.31.0,googleapiclient.http.MediaFileUpload,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery._media_size_to_long,function,True,OK
google-api-python-client,2.31.0,googleapiclient.errors.InvalidNotificationError,class,True,OK
google-api-python-client,2.31.0,googleapiclient.discovery._retrieve_discovery_doc,function,True,OK
lxml,4.6.4,lxml.html.__init__.Element,function,True,OK
lxml,4.6.4,lxml.html.html5parser.XHTMLParser,class,False,FAIL: No module named 'html5lib'
lxml,4.6.4,lxml.isoschematron.__init__.stylesheet_params,function,True,OK
lxml,4.6.4,lxml.html.diff.split_words,function,True,OK
lxml,4.6.4,lxml.html.html5parser.document_fromstring,function,False,FAIL: No module named 'html5lib'
lxml,4.6.4,lxml.html.html5parser.fragments_fromstring,function,False,FAIL: No module named 'html5lib'
lxml,4.6.4,lxml.html._transform_result,function,True,OK
lxml,4.6.4,lxml.html.formfill._takes_multiple,function,True,OK
lxml,4.6.4,lxml.html.FieldsDict,class,True,OK
lxml,4.6.4,lxml.html.TextareaElement,class,True,OK
lxml,4.6.4,lxml.html.soupparser.parse,function,False,FAIL: No module named 'BeautifulSoup'
lxml,4.6.4,lxml.html.__init__._transform_result,function,True,OK
lxml,4.6.4,lxml.html.__init__.XHTMLParser,class,True,OK
lxml,4.6.4,lxml.html.diff._merge_element_contents,function,True,OK
lxml,4.6.4,lxml.html.__fix_docstring,function,True,OK
lxml,4.6.4,lxml.html.diff.cleanup_html,function,True,OK
lxml,4.6.4,lxml.html.clean._link_text,function,True,OK
lxml,4.6.4,lxml.html.HtmlElement,class,True,OK
lxml,4.6.4,lxml.html.__init__.CheckboxGroup,class,True,OK
lxml,4.6.4,lxml.sax.SaxError,class,True,OK
lxml,4.6.4,lxml.html.clean.autolink,function,True,OK
lxml,4.6.4,lxml.html.InputMixin,class,True,OK
lxml,4.6.4,lxml._elementpath._build_path_iterator,function,True,OK
lxml,4.6.4,lxml.html.diff.start_tag,function,True,OK
lxml,4.6.4,lxml.html.diff.end_tag,function,True,OK
lxml,4.6.4,lxml.html.HtmlEntity,class,True,OK
lxml,4.6.4,lxml.html.soupparser._PseudoTag,class,False,FAIL: No module named 'BeautifulSoup'
lxml,4.6.4,lxml.html.html5parser._find_tag,function,False,FAIL: No module named 'html5lib'
lxml,4.6.4,lxml.html.diff.split_trailing_whitespace,function,True,OK
lxml,4.6.4,lxml._elementpath.prepare_self,function,True,OK
lxml,4.6.4,lxml.html.__init__._element_name,function,True,OK
lxml,4.6.4,lxml.html.HTMLParser,class,True,OK
lxml,4.6.4,lxml.html.formfill.fill_form,function,True,OK
lxml,4.6.4,lxml.html.SelectElement,class,True,OK
lxml,4.6.4,lxml.html.formfill.fill_form_html,function,True,OK
lxml,4.6.4,lxml.html.diff._fixup_ins_del_tags,function,True,OK
lxml,4.6.4,lxml.html.diff.href_token,class,True,OK
lxml,4.6.4,lxml.html.diff.locate_unbalanced_start,function,True,OK
lxml,4.6.4,lxml.html.diff.parse_html,function,True,OK
lxml,4.6.4,lxml.html.__init__.InputElement,class,True,OK
lxml,4.6.4,lxml.html.__init__.InputMixin,class,True,OK
lxml,4.6.4,lxml.html.diff.NoDeletes,class,True,OK
lxml,4.6.4,lxml.doctestcompare._RestoreChecker,class,True,OK
lxml,4.6.4,lxml.html.__init__.HtmlEntity,class,True,OK
lxml,4.6.4,lxml.isoschematron._stylesheet_param_dict,function,True,OK
lxml,4.6.4,lxml.get_include,function,True,OK
lxml,4.6.4,lxml.html.diff.copy_annotations,function,True,OK
lxml,4.6.4,lxml.html.diff.DEL_START,class,True,OK
lxml,4.6.4,lxml.html.diff.locate_unbalanced_end,function,True,OK
lxml,4.6.4,lxml.html._diffcommand.read_file,function,True,OK
tqdm,4.62.3,tqdm.contrib.telegram.tqdm_telegram,class,False,FAIL: No module named 'requests'
tqdm,4.62.3,tqdm.std.TqdmMonitorWarning,class,True,OK
tqdm,4.62.3,tqdm.rich.RateColumn,class,False,FAIL: No module named 'rich'
tqdm,4.62.3,tqdm.tk.tqdm_tk,class,True,OK
tqdm,4.62.3,tqdm.rich.trrange,function,False,FAIL: No module named 'rich'
tqdm,4.62.3,tqdm.tk.ttkrange,function,True,OK
tqdm,4.62.3,tqdm.contrib.tmap,function,True,OK
tqdm,4.62.3,tqdm.contrib.builtin_iterable,function,True,OK
tqdm,4.62.3,tqdm.contrib.discord.tqdm_discord,class,False,FAIL: Please `pip install disco-py`
tqdm,4.62.3,tqdm.contrib.logging._TqdmLoggingHandler,class,True,OK
tqdm,4.62.3,tqdm.contrib.itertools.product,function,True,OK
tqdm,4.62.3,tqdm.std.trange,function,True,OK
tqdm,4.62.3,tqdm._monitor.TqdmSynchronisationWarning,class,True,OK
tqdm,4.62.3,tqdm.contrib.__init__.tmap,function,True,OK
tqdm,4.62.3,tqdm.contrib.discord.DiscordIO,class,False,FAIL: Please `pip install disco-py`
tqdm,4.62.3,tqdm.tqdm_notebook,function,True,OK
tqdm,4.62.3,tqdm.std.TqdmWarning,class,True,OK
tqdm,4.62.3,tqdm.utils.CallbackIOWrapper,class,True,OK
tqdm,4.62.3,tqdm.notebook.tqdm_notebook,class,True,OK
tqdm,4.62.3,tqdm.contrib.concurrent.length_hint,function,True,OK
tqdm,4.62.3,tqdm.std.TqdmKeyError,class,True,OK
tqdm,4.62.3,tqdm.std.tqdm,class,True,OK
tqdm,4.62.3,tqdm.std.TRLock,function,True,OK
tqdm,4.62.3,tqdm.notebook.TqdmHBox,class,True,OK
tqdm,4.62.3,tqdm.keras.TqdmCallback,class,False,FAIL: No module named 'keras'
tqdm,4.62.3,tqdm.std.Bar,class,True,OK
tqdm,4.62.3,tqdm.contrib.logging.logging_redirect_tqdm,function,True,OK
tqdm,4.62.3,tqdm.utils.Comparable,class,True,OK
tqdm,4.62.3,tqdm.cli.cast,function,True,OK
tqdm,4.62.3,tqdm.utils._supports_unicode,function,True,OK
tqdm,4.62.3,tqdm.dask.TqdmCallback,class,False,FAIL: No module named 'dask'
tqdm,4.62.3,tqdm.utils.disp_len,function,True,OK
tqdm,4.62.3,tqdm.cli.main,function,True,OK
tqdm,4.62.3,tqdm.utils._is_utf,function,True,OK
tqdm,4.62.3,tqdm.gui.tgrange,function,True,OK
tqdm,4.62.3,tqdm.contrib.logging._get_first_found_console_logging_handler,function,True,OK
tqdm,4.62.3,tqdm.std.TqdmTypeError,class,True,OK
tqdm,4.62.3,tqdm._monitor.TMonitor,class,True,OK
tqdm,4.62.3,tqdm.rich.tqdm_rich,class,False,FAIL: No module named 'rich'
tqdm,4.62.3,tqdm.cli.posix_pipe,function,True,OK
tqdm,4.62.3,tqdm.std.TqdmDeprecationWarning,class,True,OK
tqdm,4.62.3,tqdm.contrib.telegram.ttgrange,function,False,FAIL: No module named 'requests'
tqdm,4.62.3,tqdm.utils.DisableOnWriteError,class,True,OK
tqdm,4.62.3,tqdm.utils._screen_shape_wrapper,function,True,OK
tqdm,4.62.3,tqdm.contrib.tzip,function,True,OK
tqdm,4.62.3,tqdm.contrib.__init__.builtin_iterable,function,True,OK
tqdm,4.62.3,tqdm.contrib.telegram.TelegramIO,class,False,FAIL: No module named 'requests'
tqdm,4.62.3,tqdm.contrib.logging.tqdm_logging_redirect,function,True,OK
tqdm,4.62.3,tqdm.std.EMA,class,True,OK
tqdm,4.62.3,tqdm.utils._screen_shape_linux,function,True,OK
tabulate,0.8.9,tabulate._isnumber,function,True,OK
tabulate,0.8.9,tabulate._strip_invisible,function,True,OK
tabulate,0.8.9,tabulate._align_column_choose_width_fn,function,True,OK
tabulate,0.8.9,tabulate._afterpoint,function,True,OK
tabulate,0.8.9,tabulate.simple_separated_format,function,True,OK
tabulate,0.8.9,tabulate._mediawiki_row_with_attrs,function,True,OK
tabulate,0.8.9,tabulate._align_column_multiline_width,function,True,OK
tabulate,0.8.9,tabulate._build_simple_row,function,True,OK
tabulate,0.8.9,tabulate._align_column,function,True,OK
tabulate,0.8.9,tabulate._multiline_width,function,True,OK
tabulate,0.8.9,tabulate._visible_width,function,True,OK
tabulate,0.8.9,tabulate._format_table,function,True,OK
tabulate,0.8.9,tabulate._build_line,function,True,OK
tabulate,0.8.9,tabulate._moin_row_with_attrs,function,True,OK
tabulate,0.8.9,tabulate._pipe_line_with_colons,function,True,OK
tabulate,0.8.9,tabulate._choose_width_fn,function,True,OK
tabulate,0.8.9,tabulate._pipe_segment_with_colons,function,True,OK
tabulate,0.8.9,tabulate._bool,function,True,OK
tabulate,0.8.9,tabulate._padboth,function,True,OK
tabulate,0.8.9,tabulate._append_line,function,True,OK
tabulate,0.8.9,tabulate._column_type,function,True,OK
tabulate,0.8.9,tabulate._flat_list,function,True,OK
tabulate,0.8.9,tabulate._align_header,function,True,OK
tabulate,0.8.9,tabulate._align_column_choose_padfn,function,True,OK
tabulate,0.8.9,tabulate._build_row,function,True,OK
tabulate,0.8.9,tabulate._is_multiline,function,True,OK
tabulate,0.8.9,tabulate._normalize_tabular_data,function,True,OK
tabulate,0.8.9,tabulate._latex_row,function,True,OK
tabulate,0.8.9,tabulate._padnone,function,True,OK
tabulate,0.8.9,tabulate._padright,function,True,OK
tabulate,0.8.9,tabulate._type,function,True,OK
tabulate,0.8.9,tabulate._format,function,True,OK
tabulate,0.8.9,tabulate._html_row_with_attrs,function,True,OK
tabulate,0.8.9,tabulate._isconvertible,function,True,OK
tabulate,0.8.9,tabulate._append_multiline_row,function,True,OK
tabulate,0.8.9,tabulate._latex_line_begin_tabular,function,True,OK
tabulate,0.8.9,tabulate.JupyterHTMLStr,class,True,OK
tabulate,0.8.9,tabulate._is_file,function,True,OK
tabulate,0.8.9,tabulate._prepend_row_index,function,True,OK
tabulate,0.8.9,tabulate._main,function,True,OK
tabulate,0.8.9,tabulate._isbool,function,True,OK
tabulate,0.8.9,tabulate._isint,function,True,OK
tabulate,0.8.9,tabulate.tabulate,function,True,OK
tabulate,0.8.9,tabulate._more_generic,function,True,OK
tabulate,0.8.9,tabulate._html_begin_table_without_header,function,True,OK
tabulate,0.8.9,tabulate._rst_escape_first_column,function,True,OK
tabulate,0.8.9,tabulate._pad_row,function,True,OK
tabulate,0.8.9,tabulate._pprint_file,function,True,OK
tabulate,0.8.9,tabulate._append_basic_row,function,True,OK
tabulate,0.8.9,tabulate._expand_numparse,function,True,OK
filelock,3.4.0,filelock._error.Timeout,class,True,OK
filelock,3.4.0,filelock._util.raise_on_exist_ro_file,function,True,OK
filelock,3.4.0,filelock._windows.WindowsFileLock,class,True,OK
filelock,3.4.0,filelock._api.BaseFileLock,class,True,OK
filelock,3.4.0,filelock._unix.UnixFileLock,class,True,OK
filelock,3.4.0,filelock._api.AcquireReturnProxy,class,True,OK
filelock,3.4.0,filelock._soft.SoftFileLock,class,True,OK
azure-common,1.1.27,azure.common.credentials.get_cli_profile,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.__init__.ProfileDefinition,class,True,OK
azure-common,1.1.27,azure.common.credentials._CliCredentials,class,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.common.client_factory._is_autorest_v3,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.__init__.DefaultProfile,class,True,OK
azure-common,1.1.27,azure.common.client_factory._client_resource,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.DefaultProfile,class,True,OK
azure-common,1.1.27,azure.profiles.multiapiclient.InvalidMultiApiClientError,class,True,OK
azure-common,1.1.27,azure.common.cloud.get_cli_active_cloud,function,True,OK
azure-common,1.1.27,azure.common.client_factory.get_client_from_json_dict,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.ProfileDefinition,class,True,OK
azure-common,1.1.27,azure.common.client_factory._instantiate_client,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.common.client_factory.get_client_from_cli_profile,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.__init__.KnownProfiles,class,True,OK
azure-common,1.1.27,azure.profiles.KnownProfiles,class,True,OK
azure-common,1.1.27,azure.common.credentials.get_azure_cli_credentials,function,False,FAIL: You need to install 'msrest' to use this feature
azure-common,1.1.27,azure.profiles.multiapiclient.MultiApiClientMixin,class,True,OK
azure-common,1.1.27,azure.common.client_factory.get_client_from_auth_file,function,False,FAIL: You need to install 'msrest' to use this feature
google-resumable-media,2.1.0,google._async_resumable_media._upload.SimpleUpload,class,True,OK
google-resumable-media,2.1.0,google.resumable_media._upload.get_next_chunk,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media.requests.download.ChunkedDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media._upload.get_total_bytes,function,True,OK
google-resumable-media,2.1.0,google.resumable_media.requests.download.ChunkedDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media._helpers.require_status_code,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._download._check_for_zero_content_range,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media.requests.upload.SimpleUpload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media._download.Download,class,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._helpers._DoNothingHash,class,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._helpers.calculate_retry_wait,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._upload.get_total_bytes,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._helpers.do_nothing,function,True,OK
google-resumable-media,2.1.0,google.resumable_media.requests._request_helpers.RequestsMixin,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media.requests.download.RawDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media._upload.construct_multipart_request,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers._parse_checksum_header,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._upload.SimpleUpload,class,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers._is_fast_crcmod,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers.prepare_checksum_digest,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._download.add_bytes_range,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._download._check_for_zero_content_range,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._upload.UploadBase,class,True,OK
google-resumable-media,2.1.0,google.resumable_media._upload.MultipartUpload,class,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._upload.get_boundary,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers.header_required,function,True,OK
google-resumable-media,2.1.0,google.resumable_media.common.DataCorruption,class,True,OK
google-resumable-media,2.1.0,google.resumable_media.common.InvalidResponse,class,True,OK
google-resumable-media,2.1.0,google._async_resumable_media.requests._request_helpers.RawRequestsMixin,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media._upload.get_content_range,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers._get_metadata_key,function,True,OK
google-resumable-media,2.1.0,google.resumable_media.requests.upload.ResumableUpload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media.requests.download.RawChunkedDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media._upload.ResumableUpload,class,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers._DoNothingHash,class,True,OK
google-resumable-media,2.1.0,google.resumable_media.requests.upload.MultipartUpload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media._helpers.header_required,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._helpers.do_nothing,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._upload.get_next_chunk,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._helpers.require_status_code,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._download.get_range_info,function,True,OK
google-resumable-media,2.1.0,google.resumable_media._download.ChunkedDownload,class,True,OK
google-resumable-media,2.1.0,google.resumable_media._upload.construct_multipart_request,function,True,OK
google-resumable-media,2.1.0,google.resumable_media.requests.download.RawChunkedDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media._upload.get_boundary,function,True,OK
google-resumable-media,2.1.0,google._async_resumable_media._upload.ResumableUpload,class,True,OK
google-resumable-media,2.1.0,google._async_resumable_media.requests.download._GzipDecoder,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media.requests.download.RawDownload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google._async_resumable_media.requests.upload.ResumableUpload,class,False,FAIL: No module named 'urllib3'
google-resumable-media,2.1.0,google.resumable_media.requests.download._add_decoder,function,False,FAIL: No module named 'urllib3'
scikit-learn,1.0.1,sklearn.utils.tests.test_shortest_path.test_floyd_warshall,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tests.test_base.test_pickle_version_warning_is_not_raised_with_matching_version,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.svm.tests.test_svm.test_svm_equivalence_sample_weight_C,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.feature_selection._univariate_selection._clean_nans,function,True,OK
scikit-learn,1.0.1,sklearn.linear_model.tests.test_coordinate_descent.test_enet_cv_sample_weight_sparse,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.utils.fixes.loguniform,class,False,FAIL: Wrong type
scikit-learn,1.0.1,sklearn.metrics._plot.tests.test_confusion_matrix_display.test_confusion_matrix_contrast,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.utils.tests.test_validation.test_check_array,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tests.test_multioutput.test_base_chain_random_order,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.ensemble._weight_boosting.BaseWeightBoosting,class,True,OK
scikit-learn,1.0.1,sklearn.linear_model.tests.test_coordinate_descent.test_enet_path,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tests.test_min_dependencies_readme.test_min_dependencies_readme,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.svm.tests.test_svm.test_svc_invalid_break_ties_param,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.ensemble.tests.test_gradient_boosting.test_gbr_deprecated_attr,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tests.test_common.test_pandas_column_name_consistency,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.utils.validation.column_or_1d,function,True,OK
scikit-learn,1.0.1,sklearn.utils.tests.test_fixes.test_joblib_parallel_args,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tree.tests.test_tree.test_prune_tree_regression_are_subtrees,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.decomposition.tests.test_dict_learning.test_dict_learning_reconstruction,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.linear_model.tests.test_sgd.test_tol_parameter,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.metrics._regression.mean_tweedie_deviance,function,True,OK
scikit-learn,1.0.1,sklearn.tests.test_pipeline.test_verbose,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.tests.test_dummy._check_predict_proba,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.manifold.tests.test_locally_linear.test_pipeline,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.neighbors._graph.radius_neighbors_graph,function,True,OK
scikit-learn,1.0.1,sklearn.svm._base._one_vs_one_coef,function,True,OK
scikit-learn,1.0.1,sklearn.ensemble._gb_losses.MultinomialDeviance,class,True,OK
scikit-learn,1.0.1,sklearn.metrics.cluster._supervised.completeness_score,function,True,OK
scikit-learn,1.0.1,sklearn.preprocessing.tests.test_discretization.test_32_equal_64,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.manifold.tests.test_t_sne.test_answer_gradient_two_points,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.metrics.tests.test_pairwise.test_pairwise_distances_chunked_reduce_invalid,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.linear_model._base.SparseCoefMixin,class,True,OK
scikit-learn,1.0.1,sklearn.tree._reingold_tilford.first_walk,function,True,OK
scikit-learn,1.0.1,sklearn.impute.tests.test_impute.test_iterative_imputer_zero_iters,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.preprocessing.tests.test_encoders.test_one_hot_encoder_get_feature_names_deprecated,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.compose.tests.test_column_transformer.test_feature_names_out_pandas,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.linear_model.tests.test_sgd.test_numerical_stability_large_gradient,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.gaussian_process.tests.test_gpr.test_sample_statistics,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.svm.tests.test_svm.test_svc_ovr_tie_breaking,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.feature_extraction.tests.test_text.test_tfidf_transformer_type,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.metrics._plot.tests.test_common_curve_display.data,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.mixture.tests.test_gaussian_mixture.test_gaussian_mixture_log_probabilities,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.decomposition.tests.test_incremental_pca.test_incremental_pca_batch_values,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.decomposition._dict_learning._sparse_encode,function,True,OK
scikit-learn,1.0.1,sklearn.utils.estimator_checks.check_transformer_preserve_dtypes,function,True,OK
scikit-learn,1.0.1,sklearn.utils.tests.test_random.test_random_choice_csc,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.mixture.tests.test_gaussian_mixture.test_gaussian_mixture_fit_best_params,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.utils.estimator_checks._yield_clustering_checks,function,True,OK
scikit-learn,1.0.1,sklearn.tests.test_kernel_approximation.test_nystroem_component_indices,function,False,FAIL: No module named 'pytest'
scikit-learn,1.0.1,sklearn.decomposition.tests.test_kernel_pca.test_32_64_decomposition_shape,function,False,FAIL: No module named 'pytest'
fsspec,2021.11.1,fsspec.utils.setup_logging,function,True,OK
fsspec,2021.11.1,fsspec.parquet._get_parquet_byte_ranges,function,True,OK
fsspec,2021.11.1,fsspec.caching.BaseCache,class,True,OK
fsspec,2021.11.1,fsspec.exceptions.FSTimeoutError,class,True,OK
fsspec,2021.11.1,fsspec.implementations.http.has_magic,function,False,FAIL: No module named 'aiohttp'
fsspec,2021.11.1,fsspec.archive.AbstractArchiveFileSystem,class,True,OK
fsspec,2021.11.1,fsspec.fuse.run,function,False,FAIL: No module named 'fuse'
fsspec,2021.11.1,fsspec.implementations.hdfs.HDFSFile,class,False,FAIL: No module named 'pyarrow'
fsspec,2021.11.1,fsspec.utils.make_instance,function,True,OK
fsspec,2021.11.1,fsspec.asyn.get_running_loop,function,True,OK
fsspec,2021.11.1,fsspec.transaction.FileActor,class,True,OK
fsspec,2021.11.1,fsspec.implementations.dask._get_client,function,False,FAIL: No module named 'dask'
fsspec,2021.11.1,fsspec.spec.make_instance,function,True,OK
fsspec,2021.11.1,fsspec.utils.seek_delimiter,function,True,OK
fsspec,2021.11.1,fsspec.process_entries,function,True,OK
fsspec,2021.11.1,fsspec.core.OpenFiles,class,True,OK
fsspec,2021.11.1,fsspec.core.url_to_fs,function,True,OK
fsspec,2021.11.1,fsspec.asyn._dump_running_tasks,function,True,OK
fsspec,2021.11.1,fsspec.implementations.smb._share_has_path,function,False,FAIL: No module named 'smbclient'
fsspec,2021.11.1,fsspec.implementations.memory.MemoryFile,class,True,OK
fsspec,2021.11.1,fsspec.asyn.sync_wrapper,function,True,OK
fsspec,2021.11.1,fsspec.asyn.mirror_sync_methods,function,True,OK
fsspec,2021.11.1,fsspec.implementations.libarchive.LibArchiveFileSystem,class,False,FAIL: No module named 'libarchive'
fsspec,2021.11.1,fsspec.config.apply_config,function,True,OK
fsspec,2021.11.1,fsspec.mapping.get_mapper,function,True,OK
fsspec,2021.11.1,fsspec.utils.read_block,function,True,OK
fsspec,2021.11.1,fsspec.implementations.cached.CachingFileSystem,class,True,OK
fsspec,2021.11.1,fsspec.implementations.http.reopen,function,False,FAIL: No module named 'aiohttp'
fsspec,2021.11.1,fsspec.implementations.cached.LocalTempFile,class,True,OK
fsspec,2021.11.1,fsspec.implementations.arrow.ArrowFile,class,True,OK
fsspec,2021.11.1,fsspec.implementations.jupyter.SimpleFileWriter,class,False,FAIL: No module named 'requests'
fsspec,2021.11.1,fsspec.registry._import_class,function,False,FAIL: 'ReadOnlyRegistry' object has no attribute '_import_class'
fsspec,2021.11.1,fsspec.gui.FileSelector,class,False,FAIL: No module named 'panel'
fsspec,2021.11.1,fsspec.registry.ReadOnlyError,class,False,FAIL: 'ReadOnlyRegistry' object has no attribute 'ReadOnlyError'
